FrameCount, Within Perception?, Within Eating Distance?, Action
7078,0,0,follow
7079,0,0,follow
7080,0,0,follow
7081,0,0,follow
7082,0,0,follow
7083,0,0,follow
7084,0,0,follow
7085,0,0,follow
7086,0,0,follow
7087,0,0,follow
7088,0,0,follow
7089,0,0,follow
7090,0,0,follow
7091,0,0,follow
7092,0,0,follow
7093,0,0,follow
7094,0,0,follow
7095,0,0,follow
7096,0,0,follow
7097,0,0,follow
7098,0,0,follow
7099,0,0,follow
7100,0,0,follow
7101,0,0,follow
7102,0,0,follow
7103,0,0,follow
7104,0,0,follow
7105,0,0,follow
7106,0,0,follow
7107,0,0,follow
7108,0,0,follow
7109,0,0,follow
7110,0,0,follow
7111,0,0,follow
7112,0,0,follow
7113,0,0,follow
7114,0,0,follow
7115,0,0,follow
7116,0,0,follow
7117,0,0,follow
7118,1,0,follow
7119,1,0,chase
7120,1,0,chase
7121,1,0,chase
7122,1,0,chase
7123,1,0,chase
7124,1,0,chase
7125,1,0,chase
7126,1,0,chase
7127,1,0,chase
7128,1,0,chase
7129,1,0,chase
7130,1,0,chase
7131,1,0,chase
7132,1,0,chase
7133,1,0,chase
7134,1,0,chase
7135,1,0,chase
7136,1,0,chase
7137,1,0,chase
7138,1,0,chase
7139,1,0,chase
7140,1,0,chase
7141,1,0,chase
7142,1,0,chase
7143,1,0,chase
7144,1,0,chase
7145,1,0,chase
7146,1,0,chase
7147,1,0,chase
7148,1,0,chase
7149,1,0,chase
7150,1,0,chase
7151,1,0,chase
7152,1,0,chase
7153,1,0,chase
7154,1,0,chase
7155,1,0,chase
7156,1,0,chase
7157,1,0,chase
7158,1,0,chase
7159,1,0,chase
7160,1,0,chase
7161,1,0,chase
7162,1,0,chase
7163,1,0,chase
7164,1,0,chase
7165,1,0,chase
7166,1,0,chase
7167,1,0,chase
7168,1,0,chase
7169,1,0,chase
7170,1,0,chase
7171,1,0,chase
7172,1,0,chase
7173,1,0,chase
7174,1,0,chase
7175,1,0,chase
7176,1,0,chase
7177,1,0,chase
7178,1,0,chase
7179,1,0,chase
7180,1,0,chase
7181,1,0,chase
7182,1,0,chase
7183,1,0,chase
7184,1,0,chase
7185,1,0,chase
7186,1,0,chase
7187,1,0,chase
7188,1,0,chase
7189,1,0,chase
7190,1,0,chase
7191,1,0,chase
7192,1,0,chase
7193,1,0,chase
7194,1,0,chase
7195,1,0,chase
7196,1,0,chase
7197,1,0,chase
7198,1,0,chase
7199,1,0,chase
7200,1,0,chase
7201,1,0,chase
7202,1,0,chase
7203,1,0,chase
7204,1,0,chase
7205,1,0,chase
7206,1,0,chase
7207,1,0,chase
7208,1,0,chase
7209,1,0,chase
7210,1,0,chase
7211,1,0,chase
7212,1,0,chase
7213,1,0,chase
7214,1,0,chase
7215,1,0,chase
7216,1,0,chase
7217,1,0,chase
7218,1,0,chase
7219,1,0,chase
7220,1,0,chase
7221,1,0,chase
7222,1,0,chase
7223,1,0,chase
7224,1,0,chase
7225,1,0,chase
7226,1,0,chase
7227,1,0,chase
7228,1,0,chase
7229,1,0,chase
7230,1,0,chase
7231,1,0,chase
7232,1,0,chase
7233,1,0,chase
7234,1,0,chase
7235,1,0,chase
7236,1,0,chase
7237,1,0,chase
7238,1,0,chase
7239,1,0,chase
7240,1,0,chase
7241,1,0,chase
7242,1,0,chase
7243,1,0,chase
7244,1,0,chase
7245,1,0,chase
7246,1,0,chase
7247,1,0,chase
7248,1,0,chase
7249,1,0,chase
7250,1,0,chase
7251,1,0,chase
7252,1,0,chase
7253,1,0,chase
7254,1,0,chase
7255,1,0,chase
7256,1,0,chase
7257,1,0,chase
7258,1,0,chase
7259,1,0,chase
7260,1,0,chase
7261,1,0,chase
7262,1,0,chase
7263,1,0,chase
7264,1,0,chase
7265,1,0,chase
7266,1,0,chase
7267,1,0,chase
7268,1,0,chase
7269,1,0,chase
7270,1,0,chase
7271,1,0,chase
7272,1,0,chase
7273,1,0,chase
7274,1,0,chase
7275,1,0,chase
7276,1,0,chase
7277,1,0,chase
7278,1,1,chase
7279,1,1,chase
7280,1,1,eat
7281,0,0,follow
7282,0,0,follow
7283,0,0,follow
7284,0,0,follow
7285,0,0,follow
7286,0,0,follow
7287,0,0,follow
7288,0,0,follow
7289,0,0,follow
7290,0,0,follow
7291,0,0,follow
7292,0,0,follow
7293,0,0,follow
7294,0,0,follow
7295,0,0,follow
7296,0,0,follow
7297,0,0,follow
7298,0,0,follow
7299,0,0,follow
7300,0,0,follow
7301,0,0,follow
7302,0,0,follow
7303,0,0,follow
7304,0,0,follow
7305,0,0,follow
7306,0,0,follow
7307,0,0,follow
7308,0,0,follow
7309,0,0,follow
7310,0,0,follow
7311,0,0,follow
7312,0,0,follow
7313,0,0,follow
7314,0,0,follow
7315,0,0,follow
7316,0,0,follow
7317,0,0,follow
7318,0,0,follow
7319,0,0,follow
7320,0,0,follow
7321,0,0,follow
7322,0,0,follow
7323,0,0,follow
7324,0,0,follow
7325,0,0,follow
7326,0,0,follow
7327,0,0,follow
7328,0,0,follow
7329,0,0,follow
7330,0,0,follow
7331,0,0,follow
7332,0,0,follow
7333,0,0,follow
7334,0,0,follow
7335,0,0,follow
7336,0,0,follow
7337,0,0,follow
7338,0,0,follow
7339,0,0,follow
7340,0,0,follow
7341,0,0,follow
7342,0,0,follow
7343,0,0,follow
7344,0,0,follow
7345,0,0,follow
7346,0,0,follow
7347,0,0,follow
7348,0,0,follow
7349,0,0,follow
7350,0,0,follow
7351,0,0,follow
7352,0,0,follow
7353,0,0,follow
7354,0,0,follow
7355,0,0,follow
7356,0,0,follow
7357,0,0,follow
7358,0,0,follow
7359,0,0,follow
7360,0,0,follow
7361,0,0,follow
7362,0,0,follow
7363,0,0,follow
7364,0,0,follow
7365,0,0,follow
7366,0,0,follow
7367,0,0,follow
7368,0,0,follow
7369,0,0,follow
7370,0,0,follow
7371,0,0,follow
7372,0,0,follow
7373,0,0,follow
7374,0,0,follow
7375,0,0,follow
7376,0,0,follow
7377,0,0,follow
7378,0,0,follow
7379,0,0,follow
7380,0,0,follow
7381,0,0,follow
7382,0,0,follow
7383,0,0,follow
7384,0,0,follow
7385,0,0,follow
7386,0,0,follow
7387,0,0,follow
7388,0,0,follow
7389,0,0,follow
7390,0,0,follow
7391,0,0,follow
7392,0,0,follow
7393,0,0,follow
7394,0,0,follow
7395,0,0,follow
7396,0,0,follow
7397,0,0,follow
7398,0,0,follow
7399,0,0,follow
7400,0,0,follow
7401,0,0,follow
7402,0,0,follow
7403,0,0,follow
7404,0,0,follow
7405,0,0,follow
7406,0,0,follow
7407,0,0,follow
7408,0,0,follow
7409,0,0,follow
7410,0,0,follow
7411,0,0,follow
7412,0,0,follow
7413,0,0,follow
7414,0,0,follow
7415,0,0,follow
7416,0,0,follow
7417,0,0,follow
7418,0,0,follow
7419,0,0,follow
7420,0,0,follow
7421,0,0,follow
7422,0,0,follow
7423,0,0,follow
7424,0,0,follow
7425,0,0,follow
7426,0,0,follow
7427,0,0,follow
7428,0,0,follow
7429,0,0,follow
7430,0,0,follow
7431,0,0,follow
7432,0,0,follow
7433,0,0,follow
7434,0,0,follow
7435,0,0,follow
7436,0,0,follow
7437,0,0,follow
7438,0,0,follow
7439,0,0,follow
7440,0,0,follow
7441,0,0,follow
7442,0,0,follow
7443,0,0,follow
7444,0,0,follow
7445,0,0,follow
7446,0,0,follow
7447,0,0,follow
7448,0,0,follow
7449,0,0,follow
7450,0,0,follow
7451,0,0,follow
7452,0,0,follow
7453,0,0,follow
7454,0,0,follow
7455,0,0,follow
7456,0,0,follow
7457,0,0,follow
7458,0,0,follow
7459,0,0,follow
7460,0,0,follow
7461,0,0,follow
7462,0,0,follow
7463,0,0,follow
7464,0,0,follow
7465,0,0,follow
7466,0,0,follow
7467,0,0,follow
7468,0,0,follow
7469,0,0,follow
7470,0,0,follow
7471,0,0,follow
7472,0,0,follow
7473,0,0,follow
7474,0,0,follow
7475,0,0,follow
7476,0,0,follow
7477,0,0,follow
7478,0,0,follow
7479,0,0,follow
7480,0,0,follow
7481,0,0,follow
7482,0,0,follow
7483,0,0,follow
7484,0,0,follow
7485,0,0,follow
7486,0,0,follow
7487,0,0,follow
7488,0,0,follow
7489,0,0,follow
7490,0,0,follow
7491,0,0,follow
7492,0,0,follow
7493,0,0,follow
7494,0,0,follow
7495,0,0,follow
7496,0,0,follow
7497,0,0,follow
7498,0,0,follow
7499,0,0,follow
7500,0,0,follow
7501,0,0,follow
7502,0,0,follow
7503,0,0,follow
7504,0,0,follow
7505,0,0,follow
7506,0,0,follow
7507,0,0,follow
7508,0,0,follow
7509,0,0,follow
7510,0,0,follow
7511,0,0,follow
7512,0,0,follow
7513,0,0,follow
7514,0,0,follow
7515,0,0,follow
7516,0,0,follow
7517,0,0,follow
7518,0,0,follow
7519,0,0,follow
7520,0,0,follow
7521,0,0,follow
7522,0,0,follow
7523,0,0,follow
7524,0,0,follow
7525,0,0,follow
7526,0,0,follow
7527,0,0,follow
7528,0,0,follow
7529,0,0,follow
7530,0,0,follow
7531,0,0,follow
7532,0,0,follow
7533,0,0,follow
7534,0,0,follow
7535,0,0,follow
7536,0,0,follow
7537,0,0,follow
7538,0,0,follow
7539,0,0,follow
7540,0,0,follow
7541,0,0,follow
7542,0,0,follow
7543,0,0,follow
7544,0,0,follow
7545,0,0,follow
7546,0,0,follow
7547,0,0,follow
7548,0,0,follow
7549,0,0,follow
7550,0,0,follow
7551,0,0,follow
7552,0,0,follow
7553,0,0,follow
7554,0,0,follow
7555,0,0,follow
7556,0,0,follow
7557,0,0,follow
7558,0,0,follow
7559,0,0,follow
7560,0,0,follow
7561,0,0,follow
7562,0,0,follow
7563,0,0,follow
7564,0,0,follow
7565,0,0,follow
7566,0,0,follow
7567,0,0,follow
7568,0,0,follow
7569,0,0,follow
7570,0,0,follow
7571,0,0,follow
7572,0,0,follow
7573,0,0,follow
7574,0,0,follow
7575,0,0,follow
7576,0,0,follow
7577,0,0,follow
7578,0,0,follow
7579,0,0,follow
7580,0,0,follow
7581,0,0,follow
7582,0,0,follow
7583,0,0,follow
7584,0,0,follow
7585,0,0,follow
7586,0,0,follow
7587,0,0,follow
7588,0,0,follow
7589,0,0,follow
7590,0,0,follow
7591,0,0,follow
7592,0,0,follow
7593,0,0,follow
7594,0,0,follow
7595,0,0,follow
7596,0,0,follow
7597,0,0,follow
7598,0,0,follow
7599,0,0,follow
7600,0,0,follow
7601,0,0,follow
7602,0,0,follow
7603,0,0,follow
7604,0,0,follow
7605,0,0,follow
7606,0,0,follow
7607,0,0,follow
7608,0,0,follow
7609,0,0,follow
7610,0,0,follow
7611,0,0,follow
7612,0,0,follow
7613,0,0,follow
7614,0,0,follow
7615,0,0,follow
7616,0,0,follow
7617,0,0,follow
7618,0,0,follow
7619,0,0,follow
7620,0,0,follow
7621,0,0,follow
7622,0,0,follow
7623,0,0,follow
7624,0,0,follow
7625,0,0,follow
7626,0,0,follow
7627,0,0,follow
7628,0,0,follow
7629,0,0,follow
7630,0,0,follow
7631,0,0,follow
7632,0,0,follow
7633,0,0,follow
7634,0,0,follow
7635,0,0,follow
7636,0,0,follow
7637,0,0,follow
7638,0,0,follow
7639,0,0,follow
7640,0,0,follow
7641,0,0,follow
7642,0,0,follow
7643,0,0,follow
7644,0,0,follow
7645,0,0,follow
7646,0,0,follow
7647,0,0,follow
7648,0,0,follow
7649,0,0,follow
7650,0,0,follow
7651,0,0,follow
7652,0,0,follow
7653,0,0,follow
7654,0,0,follow
7655,0,0,follow
7656,0,0,follow
7657,0,0,follow
7658,0,0,follow
7659,0,0,follow
7660,0,0,follow
7661,0,0,follow
7662,0,0,follow
7663,0,0,follow
7664,0,0,follow
7665,0,0,follow
7666,0,0,follow
7667,0,0,follow
7668,0,0,follow
7669,0,0,follow
7670,0,0,follow
7671,0,0,follow
7672,0,0,follow
7673,0,0,follow
7674,0,0,follow
7675,0,0,follow
7676,0,0,follow
7677,0,0,follow
7678,0,0,follow
7679,0,0,follow
7680,0,0,follow
7681,0,0,follow
7682,0,0,follow
7683,0,0,follow
7684,0,0,follow
7685,0,0,follow
7686,0,0,follow
7687,0,0,follow
7688,0,0,follow
7689,0,0,follow
7690,0,0,follow
7691,0,0,follow
7692,0,0,follow
7693,0,0,follow
7694,0,0,follow
7695,0,0,follow
7696,0,0,follow
7697,0,0,follow
7698,0,0,follow
7699,0,0,follow
7700,0,0,follow
7701,0,0,follow
7702,0,0,follow
7703,0,0,follow
7704,0,0,follow
7705,0,0,follow
7706,0,0,follow
7707,0,0,follow
7708,0,0,follow
7709,0,0,follow
7710,0,0,follow
7711,0,0,follow
7712,0,0,follow
7713,0,0,follow
7714,0,0,follow
7715,0,0,follow
7716,0,0,follow
7717,0,0,follow
7718,0,0,follow
7719,0,0,follow
7720,0,0,follow
7721,0,0,follow
7722,0,0,follow
7723,0,0,follow
7724,0,0,follow
7725,0,0,follow
7726,0,0,follow
7727,0,0,follow
7728,0,0,follow
7729,0,0,follow
7730,0,0,follow
7731,0,0,follow
7732,0,0,follow
7733,0,0,follow
7734,0,0,follow
7735,0,0,follow
7736,0,0,follow
7737,0,0,follow
7738,0,0,follow
7739,0,0,follow
7740,0,0,follow
7741,0,0,follow
7742,0,0,follow
7743,0,0,follow
7744,0,0,follow
7745,0,0,follow
7746,0,0,follow
7747,0,0,follow
7748,0,0,follow
7749,0,0,follow
7750,0,0,follow
7751,0,0,follow
7752,0,0,follow
7753,0,0,follow
7754,0,0,follow
7755,0,0,follow
7756,0,0,follow
7757,0,0,follow
7758,0,0,follow
7759,0,0,follow
7760,0,0,follow
7761,0,0,follow
7762,0,0,follow
7763,0,0,follow
7764,0,0,follow
7765,0,0,follow
7766,0,0,follow
7767,0,0,follow
7768,0,0,follow
7769,0,0,follow
7770,0,0,follow
7771,0,0,follow
7772,0,0,follow
7773,0,0,follow
7774,0,0,follow
7775,0,0,follow
7776,0,0,follow
7777,0,0,follow
7778,0,0,follow
7779,0,0,follow
7780,0,0,follow
7781,0,0,follow
7782,0,0,follow
7783,0,0,follow
7784,0,0,follow
7785,0,0,follow
7786,0,0,follow
7787,0,0,follow
7788,0,0,follow
7789,0,0,follow
7790,0,0,follow
7791,0,0,follow
7792,0,0,follow
7793,0,0,follow
7794,0,0,follow
7795,0,0,follow
7796,0,0,follow
7797,0,0,follow
7798,0,0,follow
7799,0,0,follow
7800,0,0,follow
7801,0,0,follow
7802,0,0,follow
7803,0,0,follow
7804,0,0,follow
7805,0,0,follow
7806,0,0,follow
7807,0,0,follow
7808,0,0,follow
7809,0,0,follow
7810,0,0,follow
7811,0,0,follow
7812,0,0,follow
7813,0,0,follow
7814,0,0,follow
7815,0,0,follow
7816,0,0,follow
7817,0,0,follow
7818,0,0,follow
7819,0,0,follow
7820,0,0,follow
7821,0,0,follow
7822,0,0,follow
7823,0,0,follow
7824,0,0,follow
7825,0,0,follow
7826,0,0,follow
7827,0,0,follow
7828,0,0,follow
7829,0,0,follow
7830,0,0,follow
7831,0,0,follow
7832,0,0,follow
7833,0,0,follow
7834,0,0,follow
7835,0,0,follow
7836,0,0,follow
7837,0,0,follow
7838,0,0,follow
7839,0,0,follow
7840,0,0,follow
7841,0,0,follow
7842,0,0,follow
7843,0,0,follow
7844,0,0,follow
7845,0,0,follow
7846,0,0,follow
7847,0,0,follow
7848,0,0,follow
7849,0,0,follow
7850,0,0,follow
7851,0,0,follow
7852,0,0,follow
7853,0,0,follow
7854,0,0,follow
7855,0,0,follow
7856,0,0,follow
7857,0,0,follow
7858,0,0,follow
7859,0,0,follow
7860,0,0,follow
7861,0,0,follow
7862,0,0,follow
7863,0,0,follow
7864,0,0,follow
7865,0,0,follow
7866,0,0,follow
7867,0,0,follow
7868,0,0,follow
7869,0,0,follow
7870,0,0,follow
7871,0,0,follow
7872,0,0,follow
7873,0,0,follow
7874,0,0,follow
7875,0,0,follow
7876,0,0,follow
7877,0,0,follow
7878,0,0,follow
7879,0,0,follow
7880,0,0,follow
7881,0,0,follow
7882,0,0,follow
7883,0,0,follow
7884,0,0,follow
7885,0,0,follow
7886,0,0,follow
7887,0,0,follow
7888,0,0,follow
7889,0,0,follow
7890,0,0,follow
7891,0,0,follow
7892,0,0,follow
7893,0,0,follow
7894,0,0,follow
7895,0,0,follow
7896,0,0,follow
7897,0,0,follow
7898,0,0,follow
7899,0,0,follow
7900,0,0,follow
7901,0,0,follow
7902,0,0,follow
7903,0,0,follow
7904,0,0,follow
7905,0,0,follow
7906,0,0,follow
7907,0,0,follow
7908,0,0,follow
7909,0,0,follow
7910,0,0,follow
7911,0,0,follow
7912,0,0,follow
7913,0,0,follow
7914,0,0,follow
7915,0,0,follow
7916,0,0,follow
7917,0,0,follow
7918,0,0,follow
7919,0,0,follow
7920,0,0,follow
7921,0,0,follow
7922,0,0,follow
7923,0,0,follow
7924,0,0,follow
7925,0,0,follow
7926,0,0,follow
7927,0,0,follow
7928,0,0,follow
7929,0,0,follow
7930,0,0,follow
7931,0,0,follow
7932,0,0,follow
7933,0,0,follow
7934,0,0,follow
7935,0,0,follow
7936,0,0,follow
7937,0,0,follow
7938,0,0,follow
7939,0,0,follow
7940,0,0,follow
7941,0,0,follow
7942,0,0,follow
7943,0,0,follow
7944,0,0,follow
7945,0,0,follow
7946,0,0,follow
7947,0,0,follow
7948,0,0,follow
7949,0,0,follow
7950,0,0,follow
7951,0,0,follow
7952,0,0,follow
7953,0,0,follow
7954,0,0,follow
7955,0,0,follow
7956,0,0,follow
7957,0,0,follow
7958,0,0,follow
7959,0,0,follow
7960,0,0,follow
7961,0,0,follow
7962,0,0,follow
7963,0,0,follow
7964,0,0,follow
7965,0,0,follow
7966,0,0,follow
7967,0,0,follow
7968,0,0,follow
7969,0,0,follow
7970,0,0,follow
7971,0,0,follow
7972,0,0,follow
7973,0,0,follow
7974,0,0,follow
7975,0,0,follow
7976,0,0,follow
7977,0,0,follow
7978,0,0,follow
7979,0,0,follow
7980,0,0,follow
7981,0,0,follow
7982,0,0,follow
7983,0,0,follow
7984,0,0,follow
7985,0,0,follow
7986,0,0,follow
7987,0,0,follow
7988,0,0,follow
7989,0,0,follow
7990,0,0,follow
7991,0,0,follow
7992,0,0,follow
7993,0,0,follow
7994,0,0,follow
7995,0,0,follow
7996,0,0,follow
7997,0,0,follow
7998,0,0,follow
7999,0,0,follow
8000,0,0,follow
8001,0,0,follow
8002,0,0,follow
8003,0,0,follow
8004,0,0,follow
8005,0,0,follow
8006,0,0,follow
8007,0,0,follow
8008,0,0,follow
8009,0,0,follow
8010,0,0,follow
8011,0,0,follow
8012,0,0,follow
8013,0,0,follow
8014,0,0,follow
8015,0,0,follow
8016,0,0,follow
8017,0,0,follow
8018,0,0,follow
8019,0,0,follow
8020,0,0,follow
8021,0,0,follow
8022,0,0,follow
8023,0,0,follow
8024,0,0,follow
8025,0,0,follow
8026,0,0,follow
8027,0,0,follow
8028,0,0,follow
8029,0,0,follow
8030,0,0,follow
8031,0,0,follow
8032,0,0,follow
8033,0,0,follow
8034,0,0,follow
8035,0,0,follow
8036,0,0,follow
8037,0,0,follow
8038,0,0,follow
8039,0,0,follow
8040,0,0,follow
8041,0,0,follow
8042,0,0,follow
8043,0,0,follow
8044,0,0,follow
8045,0,0,follow
8046,0,0,follow
8047,0,0,follow
8048,0,0,follow
8049,0,0,follow
8050,0,0,follow
8051,0,0,follow
8052,0,0,follow
8053,0,0,follow
8054,0,0,follow
8055,0,0,follow
8056,0,0,follow
8057,0,0,follow
8058,0,0,follow
8059,0,0,follow
8060,0,0,follow
8061,0,0,follow
8062,0,0,follow
8063,0,0,follow
8064,0,0,follow
8065,0,0,follow
8066,0,0,follow
8067,0,0,follow
8068,0,0,follow
8069,0,0,follow
8070,0,0,follow
8071,0,0,follow
8072,0,0,follow
8073,0,0,follow
8074,0,0,follow
8075,0,0,follow
8076,0,0,follow
8077,0,0,follow
8078,0,0,follow
8079,0,0,follow
8080,0,0,follow
8081,0,0,follow
8082,0,0,follow
8083,0,0,follow
8084,0,0,follow
8085,0,0,follow
8086,0,0,follow
8087,0,0,follow
8088,0,0,follow
8089,0,0,follow
8090,0,0,follow
8091,0,0,follow
8092,0,0,follow
8093,0,0,follow
8094,0,0,follow
8095,0,0,follow
8096,0,0,follow
8097,0,0,follow
8098,0,0,follow
8099,0,0,follow
8100,0,0,follow
8101,0,0,follow
8102,0,0,follow
8103,0,0,follow
8104,0,0,follow
8105,0,0,follow
8106,0,0,follow
8107,0,0,follow
8108,0,0,follow
8109,0,0,follow
8110,0,0,follow
8111,0,0,follow
8112,0,0,follow
8113,0,0,follow
8114,0,0,follow
8115,0,0,follow
8116,0,0,follow
8117,0,0,follow
8118,0,0,follow
8119,0,0,follow
8120,0,0,follow
8121,0,0,follow
8122,0,0,follow
8123,0,0,follow
8124,0,0,follow
8125,0,0,follow
8126,0,0,follow
8127,0,0,follow
8128,0,0,follow
8129,0,0,follow
8130,0,0,follow
8131,0,0,follow
8132,0,0,follow
8133,0,0,follow
8134,0,0,follow
8135,0,0,follow
8136,0,0,follow
8137,0,0,follow
8138,0,0,follow
8139,0,0,follow
8140,0,0,follow
8141,0,0,follow
8142,0,0,follow
8143,0,0,follow
8144,0,0,follow
8145,0,0,follow
8146,0,0,follow
8147,0,0,follow
8148,0,0,follow
8149,0,0,follow
8150,0,0,follow
8151,0,0,follow
8152,0,0,follow
8153,0,0,follow
8154,0,0,follow
8155,0,0,follow
8156,0,0,follow
8157,0,0,follow
8158,0,0,follow
8159,0,0,follow
8160,0,0,follow
8161,0,0,follow
8162,0,0,follow
8163,0,0,follow
8164,0,0,follow
8165,0,0,follow
8166,0,0,follow
8167,0,0,follow
8168,0,0,follow
8169,0,0,follow
8170,0,0,follow
8171,0,0,follow
8172,0,0,follow
8173,0,0,follow
8174,0,0,follow
8175,0,0,follow
8176,0,0,follow
8177,0,0,follow
8178,0,0,follow
8179,0,0,follow
8180,0,0,follow
8181,0,0,follow
8182,0,0,follow
8183,0,0,follow
8184,0,0,follow
8185,0,0,follow
8186,0,0,follow
8187,0,0,follow
8188,0,0,follow
8189,0,0,follow
8190,0,0,follow
8191,0,0,follow
8192,0,0,follow
8193,0,0,follow
8194,0,0,follow
8195,0,0,follow
8196,0,0,follow
8197,0,0,follow
8198,0,0,follow
8199,0,0,follow
8200,0,0,follow
8201,0,0,follow
8202,0,0,follow
8203,0,0,follow
8204,0,0,follow
8205,0,0,follow
8206,0,0,follow
8207,0,0,follow
8208,0,0,follow
8209,0,0,follow
8210,0,0,follow
8211,0,0,follow
8212,0,0,follow
8213,0,0,follow
8214,0,0,follow
8215,0,0,follow
8216,0,0,follow
8217,0,0,follow
8218,0,0,follow
8219,0,0,follow
8220,0,0,follow
8221,0,0,follow
8222,0,0,follow
8223,0,0,follow
8224,0,0,follow
8225,0,0,follow
8226,0,0,follow
8227,0,0,follow
8228,0,0,follow
8229,0,0,follow
8230,0,0,follow
8231,0,0,follow
8232,0,0,follow
8233,0,0,follow
8234,0,0,follow
8235,0,0,follow
8236,0,0,follow
8237,0,0,follow
8238,0,0,follow
8239,0,0,follow
8240,0,0,follow
8241,0,0,follow
8242,0,0,follow
8243,0,0,follow
8244,0,0,follow
8245,0,0,follow
8246,0,0,follow
8247,0,0,follow
8248,0,0,follow
8249,0,0,follow
8250,0,0,follow
8251,0,0,follow
8252,0,0,follow
8253,0,0,follow
8254,0,0,follow
8255,0,0,follow
8256,0,0,follow
8257,0,0,follow
8258,0,0,follow
8259,0,0,follow
8260,0,0,follow
8261,0,0,follow
8262,0,0,follow
8263,0,0,follow
8264,0,0,follow
8265,0,0,follow
8266,0,0,follow
8267,0,0,follow
8268,0,0,follow
8269,0,0,follow
8270,0,0,follow
8271,0,0,follow
8272,0,0,follow
8273,0,0,follow
8274,0,0,follow
8275,0,0,follow
8276,0,0,follow
8277,0,0,follow
8278,0,0,follow
8279,0,0,follow
8280,0,0,follow
8281,0,0,follow
8282,0,0,follow
8283,0,0,follow
8284,0,0,follow
8285,0,0,follow
8286,0,0,follow
8287,0,0,follow
8288,0,0,follow
8289,0,0,follow
8290,0,0,follow
8291,0,0,follow
8292,0,0,follow
8293,0,0,follow
8294,0,0,follow
8295,0,0,follow
8296,0,0,follow
8297,0,0,follow
8298,0,0,follow
